//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile Agressive attackMethod
//Dragith Nurn
10251 - 350 428 -1 836 5 1 30 34 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10252 - 225 395 -1 836 5 1 30 34 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10253 - 350 12311 -1 836 5 1 30 34 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10254 - 387 401 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10255 - 387 1665 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10256 - 387 12305 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10257 - 387 12310 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10258 - 425 7041 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10259 - 425 395 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10261 - 425 395 -1 836 5 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10262 - 187 428 -1 836 5 1 30 42 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10264 - 375 401 -1 836 5 1 30 42 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10265 - 375 1665 -1 836 5 1 30 42 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10266 - 375 12311 -1 836 5 1 30 42 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10268 - 500 395 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10269 - 500 1665 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10270 - 500 12305 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10271 - 475 12311 -1 836 5 1 30 51 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10272 - 475 7041 -1 836 5 1 30 51 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10273 - 475 401 -1 836 5 1 30 51 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10274 - 475 12305 -1 836 5 1 30 51 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10275 - 525 12311 -1 836 5 1 30 61 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10276 - 525 428 -1 836 5 1 30 61 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10278 - 525 401 -1 836 5 1 30 61 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10279 - 525 1665 -1 836 5 1 30 61 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10280 - 525 395 -1 836 5 1 30 61 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10283 - 530 7041 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10284 - 530 12310 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10285 - 530 401 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10286 - 530 428 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10287 - 530 12305 -1 836 5 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10288 - 625 12305 1156 836 5 1 30 70 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10289 - 625 12311 -1 836 5 1 30 70 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10290 - 625 428 -1 836 5 1 30 70 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10291 - 625 12310 -1 836 5 1 30 70 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10292 - 650 395 -1 836 5 1 30 72 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10293 - 650 1665 -1 836 5 1 30 72 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10294 - 650 12311 -1 836 5 1 30 72 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10295 - 650 12310 -1 836 5 1 30 72 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10296 - 525 401 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10297 - 525 1665 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10298 - 525 12305 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10299 - 525 12311 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10300 - 625 7041 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10301 - 625 395 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10302 - 562 12305 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10303 - 625 395 -1 836 5 1 30 62 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10304 - 650 1665 -1 836 5 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10305 - 650 12310 -1 836 5 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10306 - 650 12311 -1 836 5 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10307 - 650 428 -1 836 5 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10308 - 650 401 -1 836 5 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10320 - 12 426 424 836 5 1 30 1 RANGE 2466 2467 AGRESSIVE SLASH
//Forgotten ranger
10323 - 12 426 -1 836 5 1 30 5 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10324 - 125 426 -1 836 5 1 30 7 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10325 - 750 426 424 836 5 1 30 10 RANGE 2468 2469 AGRESSIVE SLASH
//Forgotten ranger
10328 - 250 426 -1 836 5 1 30 25 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10330 - 750 426 424 836 5 1 30 35 RANGE 2470 2471 AGRESSIVE SLASH
//Forgotten ranger
10332 - 375 426 -1 836 5 1 30 45 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10335 - 750 426 424 836 5 1 30 60 RANGE 2472 2473 AGRESSIVE SLASH
//Forgotten ranger
10336 - 500 426 -1 836 5 1 30 65 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10340 - 625 426 424 836 5 1 30 85 RANGE 2474 2475 AGRESSIVE SLASH
//Forgotten ranger
10344 - 750 426 -1 836 5 1 30 105 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10345 - 750 426 424 836 5 1 30 110 RANGE 2476 2477 AGRESSIVE SLASH
//Forgotten ranger
10348 - 875 426 -1 836 5 1 30 125 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10350 - 750 426 424 836 5 1 30 135 RANGE 2478 2479 AGRESSIVE SLASH
//Forgotten ranger
10352 - 1000 426 -1 836 5 1 30 145 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10355 - 750 426 424 836 5 1 30 160 RANGE 2480 2481 AGRESSIVE SLASH
//Forgotten ranger
10356 - 1125 426 -1 836 5 1 30 165 RANGE -1 -1 AGRESSIVE SLASH
//Forgotten ranger
10360 - 1250 426 424 836 5 1 30 185 RANGE 2482 2483 AGRESSIVE SLASH
//Zombie
10364 - 375 5571 5574 5575 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Zombie
10366 - 240 5571 5574 5575 5 1 30 25 MELEE -1 -1 AGRESSIVE SLASH
//Zombie
10378 - 300 5571 5574 5575 5 1 30 37 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10397 - 12 12305 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10400 - 12 401 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10401 - 12 395 -1 836 5 1 30 0 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10402 - 12 7041 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10403 - 12 12311 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10404 - 12 12311 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10405 - 12 401 -1 836 5 1 30 0 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10406 - 37 428 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10408 - 37 12305 -1 836 5 1 30 0 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10409 - 37 1665 -1 836 5 1 30 0 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10410 - 25 12310 -1 836 5 1 30 0 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10411 - 12 395 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10412 - 12 12305 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10413 - 12 7041 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10414 - 12 12310 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10415 - 37 12311 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10416 - 62 1665 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10417 - 37 401 -1 836 5 1 30 1 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10418 - 125 12310 -1 836 5 1 30 14 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10419 - 125 12305 -1 836 5 1 30 14 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10420 - 125 1665 -1 836 5 1 30 14 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10421 - 125 401 -1 836 5 1 30 14 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10422 - 125 395 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10423 - 125 428 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10424 - 125 12311 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10425 - 125 12311 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10426 - 125 395 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10427 - 125 1665 -1 836 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10430 - 125 7041 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10431 - 137 12305 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10432 - 125 12310 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10433 - 125 401 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10434 - 125 428 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10435 - 137 12305 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10436 - 137 12311 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10438 - 137 395 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10439 - 250 12305 1156 836 5 1 30 28 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10440 - 250 12310 -1 836 5 1 30 28 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10441 - 250 7041 -1 836 5 1 30 28 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10442 - 250 401 -1 836 5 1 30 28 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10443 - 200 395 -1 836 5 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10444 - 200 1665 -1 836 5 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10445 - 200 12311 -1 836 5 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10446 - 200 401 -1 836 5 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10447 - 225 395 -1 836 5 1 30 30 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10448 - 225 428 -1 836 5 1 30 30 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10449 - 225 12310 -1 836 5 1 30 30 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10450 - 225 12311 -1 836 5 1 30 30 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10451 - 225 7041 -1 836 5 1 30 20 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10452 - 225 12305 -1 836 5 1 30 20 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10453 - 225 12310 -1 836 5 1 30 20 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10454 - 225 12311 -1 836 5 1 30 20 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10455 - 225 1665 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10456 - 225 12305 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10458 - 225 428 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10459 - 225 401 -1 836 5 1 30 12 MELEE -1 -1 AGRESSIVE SLASH
//Ice elemental
10460 - 112 11639 11640 11642 4 1 0 9 MELEE -1 -1 AGRESSIVE SLASH
//Giant skeleton
10469 - 625 5499 5508 5503 5 1 30 11 MELEE -1 -1 AGRESSIVE SLASH
//Giant rat
10480 - 53 14859 14861 14860 4 1 30 17 MELEE -1 -1 AGRESSIVE SLASH
//Giant rat
10485 - 811 14859 14861 14860 4 1 30 17 MELEE -1 -1 AGRESSIVE SLASH
//Giant rat
10486 - 811 14859 14861 14860 4 1 30 17 MELEE -1 -1 AGRESSIVE SLASH
//Lesser demon
10492 - 625 64 65 67 4 1 30 50 MELEE -1 -1 AGRESSIVE SLASH
//Dungeon spider
10496 - 83 5327 5328 5329 4 1 30 7 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10507 - 1125 12305 1156 836 5 1 30 126 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10508 - 1125 12311 -1 836 5 1 30 126 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10509 - 1125 428 -1 836 5 1 30 126 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10510 - 1125 401 -1 836 5 1 30 126 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10511 - 1125 395 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10512 - 1125 7041 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10513 - 1125 12310 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10514 - 1125 12310 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10515 - 1062 395 -1 836 5 1 30 112 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10516 - 1062 7041 -1 836 5 1 30 112 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10517 - 1062 12311 -1 836 5 1 30 112 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10518 - 1062 401 -1 836 5 1 30 112 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10519 - 1062 1665 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10520 - 1062 12305 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10521 - 1062 12310 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10522 - 1062 12311 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10523 - 1125 1665 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10524 - 1125 12305 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10526 - 1125 428 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10527 - 1125 395 -1 836 5 1 30 125 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10528 - 1237 12310 1156 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10529 - 1237 12311 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10530 - 1237 1665 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10531 - 1237 12305 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10532 - 1250 401 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10533 - 1250 7041 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10534 - 1250 395 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10535 - 1250 12305 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10536 - 1250 12310 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10537 - 1250 7041 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10538 - 1250 12311 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10539 - 1250 395 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10540 - 1250 428 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10541 - 2000 13048 -1 836 5 1 30 140 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10543 - 1250 395 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10544 - 1250 428 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10545 - 1500 15071 15074 836 5 1 30 130 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10547 - 1250 1665 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten warrior
10548 - 1250 12305 -1 836 5 1 30 162 MELEE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10560 - 1 14221 1156 836 5 1 30 1 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10562 - 12 14221 -1 836 5 1 30 1 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10564 - 125 14221 -1 836 5 1 30 5 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10566 - 125 14221 -1 836 5 1 30 15 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10568 - 250 14221 -1 836 5 1 30 25 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10570 - 250 14221 1156 836 5 1 30 35 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10572 - 375 14221 -1 836 5 1 30 45 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10574 - 375 14221 -1 836 5 1 30 55 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10575 - 750 14221 1156 836 5 1 30 60 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10576 - 1000 14221 -1 836 5 1 30 124 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10578 - 500 14221 -1 836 5 1 30 75 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10580 - 625 14221 1156 836 5 1 30 85 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10582 - 625 14221 -1 836 5 1 30 95 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10584 - 750 14221 -1 836 5 1 30 105 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10585 - 750 14221 1156 836 5 1 30 110 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10586 - 750 14221 -1 836 5 1 30 115 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10588 - 875 14221 -1 836 5 1 30 125 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10590 - 875 14221 1156 836 5 1 30 135 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10592 - 1000 14221 -1 836 5 1 30 145 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10594 - 1000 14221 -1 836 5 1 30 155 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10595 - 750 14221 1156 836 5 1 30 160 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10596 - 1125 14221 -1 836 5 1 30 165 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10598 - 1125 14221 -1 836 5 1 30 175 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10600 - 1237 14221 1156 836 5 1 30 185 MAGE -1 -1 AGRESSIVE SLASH
//Forgotten mage
10602 - 1237 14221 -1 836 5 1 30 195 MAGE -1 -1 AGRESSIVE SLASH
//Green dragon
10604 - 600 13151 -1 13153 4 1 30 50 MELEE -1 -1 AGRESSIVE SLASH
//Green dragon
10605 - 1050 13151 -1 13153 4 1 30 75 MELEE -1 -1 AGRESSIVE SLASH
//Green dragon
10606 - 1400 13151 -1 13153 4 1 30 100 MELEE -1 -1 AGRESSIVE SLASH
//Green dragon
10607 - 1750 13151 -1 13153 4 1 30 126 MELEE -1 -1 AGRESSIVE SLASH
//Green dragon
10608 - 2100 13151 -1 13153 4 1 30 151 MELEE -1 -1 AGRESSIVE SLASH
//Green dragon
10609 - 2475 13151 -1 13153 4 1 30 178 MELEE -1 -1 AGRESSIVE SLASH
//Hydra
10618 - 125 7935 7936 7937 5 1 0 123 MAGE -1 -1 AGRESSIVE SLASH
//Skeleton
10629 - 162 5485 5513 5491 4 1 30 13 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10630 - 162 5485 5513 5491 4 1 30 13 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10631 - 162 5487 5513 5491 4 1 30 13 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10632 - 162 5485 5513 5491 4 1 30 13 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10633 - 275 5485 5513 5491 4 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10634 - 275 5485 5513 5491 4 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10635 - 275 5485 5513 5491 4 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10636 - 275 5487 5513 5491 4 1 30 22 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10637 - 387 5485 5513 5491 4 1 30 31 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10638 - 387 5485 5513 5491 4 1 30 31 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10639 - 387 5485 5513 5491 4 1 30 31 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10640 - 387 5487 5513 5491 4 1 30 31 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10641 - 387 5487 5513 5491 4 1 30 31 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10642 - 487 5487 5513 5491 4 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10643 - 525 12632 5513 5491 4 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10644 - 487 5485 5513 5491 4 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10645 - 487 5487 5513 5491 4 1 30 39 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10646 - 600 5485 5513 5491 4 1 30 48 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10647 - 600 5485 5513 5491 4 1 30 48 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10648 - 600 5487 5513 5491 4 1 30 48 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10649 - 600 5485 5513 5491 4 1 30 48 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10650 - 700 5487 5513 5491 4 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10651 - 700 5485 5513 5491 4 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10652 - 700 5487 5513 5491 4 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10653 - 700 5485 5513 5491 4 1 30 56 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10654 - 812 5487 5513 5491 4 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10655 - 812 5485 5513 5491 4 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10656 - 812 5487 5513 5491 4 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10657 - 812 5485 5513 5491 4 1 30 65 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10658 - 912 5487 5513 5491 4 1 30 73 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10659 - 1525 12632 5513 5491 4 1 30 73 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10660 - 912 5485 5513 5491 4 1 30 73 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10661 - 912 5485 5513 5491 4 1 30 73 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10662 - 1025 5485 5513 5491 4 1 30 82 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10663 - 1025 5487 5513 5491 4 1 30 82 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10664 - 1025 5485 5513 5491 4 1 30 82 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10665 - 1025 5485 5513 5491 4 1 30 82 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10666 - 1125 5485 5513 5491 4 1 30 90 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10667 - 1125 5487 5513 5491 4 1 30 90 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10668 - 1125 5485 5513 5491 4 1 30 90 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10669 - 1237 5485 5513 5491 4 1 30 99 MELEE -1 -1 AGRESSIVE SLASH
//Skeleton
10670 - 162 12632 5513 5491 4 1 30 13 RANGE -1 -1 AGRESSIVE SLASH
//Skeleton
10671 - 237 12632 5513 5491 4 1 30 22 RANGE -1 -1 AGRESSIVE SLASH
//Skeleton
10672 - 325 12632 5513 5491 4 1 30 31 RANGE -1 -1 AGRESSIVE SLASH
//Skeleton
